ticket_id,customer_id,issue_type,created_date,resolution_time_hours,ai_preventable,potential_savings
TKT003241,CUST000102,Feature Confusion,2024-05-08,1.25,FALSE,0
TKT003242,CUST002787,Feature Confusion,2023-10-03,5.25,FALSE,0
TKT003243,CUST000918,Billing Error,2023-08-03,20,TRUE,25
TKT003244,CUST000663,Service Outage,2023-05-18,0.5,FALSE,0
TKT003245,CUST002685,Overage Surprise,2023-06-27,7.25,TRUE,35
TKT003246,CUST004435,Overage Surprise,2025-03-01,2.25,TRUE,35
TKT003247,CUST004113,Billing Error,2023-04-22,6,TRUE,25
TKT003248,CUST000710,Service Outage,2024-09-19,2.5,FALSE,0
TKT003249,CUST000324,Account Security,2023-11-14,4.25,FALSE,0
TKT003250,CUST002422,Payment Failure,2024-07-11,3.25,TRUE,10
TKT003251,CUST003027,Billing Error,2023-02-15,11,TRUE,25
TKT003252,CUST000134,Plan Optimization,2023-07-11,5,TRUE,15
TKT003253,CUST004044,Service Outage,2025-08-06,1.5,FALSE,0
TKT003254,CUST000697,Account Security,2023-12-04,3.25,FALSE,0
TKT003255,CUST000507,Account Security,2023-12-14,4.25,FALSE,0
TKT003256,CUST004014,Payment Failure,2024-08-31,1.25,TRUE,10
TKT003257,CUST002712,Service Outage,2025-09-07,0.5,FALSE,0
TKT003258,CUST004869,Roaming Charges,2024-05-09,1.25,TRUE,45
TKT003259,CUST002972,Roaming Charges,2023-07-14,2.25,TRUE,45
TKT003260,CUST004130,Network Issue,2024-07-15,3.5,FALSE,0
TKT003261,CUST001909,Overage Surprise,2025-02-06,6.25,TRUE,35
TKT003262,CUST001424,Roaming Charges,2023-02-05,3.25,TRUE,45
TKT003263,CUST003304,Roaming Charges,2024-08-03,7.25,TRUE,45
TKT003264,CUST001862,Payment Failure,2024-03-27,2.25,TRUE,10
TKT003265,CUST003740,Roaming Charges,2024-11-01,2.25,TRUE,45
TKT003266,CUST003372,Service Outage,2023-12-13,3.5,FALSE,0
TKT003267,CUST004161,Billing Error,2023-07-02,7,TRUE,25
TKT003268,CUST001832,Payment Failure,2025-01-09,5.25,TRUE,10
TKT003269,CUST003144,Service Outage,2024-11-28,3.5,FALSE,0
TKT003270,CUST001135,Account Security,2024-03-10,2.25,FALSE,0
TKT003271,CUST004138,Payment Failure,2023-03-29,4.25,TRUE,10
TKT003272,CUST003071,Feature Confusion,2023-06-19,1.25,FALSE,0
TKT003273,CUST000570,Plan Optimization,2023-09-25,16,TRUE,15
TKT003274,CUST000700,Account Security,2024-06-27,7.25,FALSE,0
TKT003275,CUST003347,Billing Error,2025-05-29,24,TRUE,25
TKT003276,CUST004627,Plan Optimization,2024-04-18,14,TRUE,15
TKT003277,CUST002916,Service Outage,2023-05-02,0.5,FALSE,0
TKT003278,CUST001427,Overage Surprise,2025-04-29,3.25,TRUE,35
TKT003279,CUST000011,Network Issue,2024-07-22,1.5,FALSE,0
TKT003280,CUST004683,Feature Confusion,2023-04-14,6.25,FALSE,0
TKT003281,CUST004456,Plan Optimization,2023-01-07,5,TRUE,15
TKT003282,CUST003049,Payment Failure,2023-04-09,2.25,TRUE,10
TKT003283,CUST000149,Plan Optimization,2023-05-17,17,TRUE,15
TKT003284,CUST001259,Billing Error,2024-11-23,21,TRUE,25
TKT003285,CUST004890,Billing Error,2024-06-11,19,TRUE,25
TKT003286,CUST001056,Roaming Charges,2024-02-10,7.25,TRUE,45
TKT003287,CUST001679,Plan Optimization,2024-07-19,22,TRUE,15
TKT003288,CUST002935,Feature Confusion,2024-12-15,7.25,FALSE,0
TKT003289,CUST003665,Roaming Charges,2024-01-14,3.25,TRUE,45
TKT003290,CUST002243,Plan Optimization,2025-07-05,6,TRUE,15
TKT003291,CUST003675,Plan Optimization,2023-02-09,6,TRUE,15
TKT003292,CUST001902,Network Issue,2023-03-24,3.5,FALSE,0
TKT003293,CUST000413,Plan Optimization,2023-07-12,24,TRUE,15
TKT003294,CUST001164,Billing Error,2024-02-27,21,TRUE,25
TKT003295,CUST002586,Payment Failure,2024-12-14,6.25,TRUE,10
TKT003296,CUST003148,Plan Optimization,2025-04-26,5,TRUE,15
TKT003297,CUST000179,Service Outage,2024-08-01,0.5,FALSE,0
TKT003298,CUST001491,Plan Optimization,2024-03-17,15,TRUE,15
TKT003299,CUST001052,Payment Failure,2024-04-29,7.25,TRUE,10
TKT003300,CUST000734,Service Outage,2025-04-01,2.5,FALSE,0
TKT003301,CUST001550,Roaming Charges,2024-05-04,1.25,TRUE,45
TKT003302,CUST003635,Overage Surprise,2023-10-08,6.25,TRUE,35
TKT003303,CUST001558,Plan Optimization,2023-05-03,23,TRUE,15
TKT003304,CUST000521,Plan Optimization,2024-02-15,24,TRUE,15
TKT003305,CUST004844,Plan Optimization,2025-06-18,3,TRUE,15
TKT003306,CUST001894,Roaming Charges,2023-03-29,7.25,TRUE,45
TKT003307,CUST003237,Overage Surprise,2024-07-30,0.25,TRUE,35
TKT003308,CUST000509,Service Outage,2024-02-10,1.5,FALSE,0
TKT003309,CUST004640,Roaming Charges,2023-11-25,0.25,TRUE,45
TKT003310,CUST003634,Overage Surprise,2023-11-16,0.25,TRUE,35
TKT003311,CUST002898,Plan Optimization,2023-08-16,21,TRUE,15
TKT003312,CUST001137,Account Security,2025-05-11,4.25,FALSE,0
TKT003313,CUST000366,Overage Surprise,2024-11-06,5.25,TRUE,35
TKT003314,CUST000771,Plan Optimization,2023-01-04,2,TRUE,15
TKT003315,CUST002264,Feature Confusion,2025-04-17,7.25,FALSE,0
TKT003316,CUST001812,Account Security,2023-03-25,5.25,FALSE,0
TKT003317,CUST000385,Payment Failure,2023-06-09,3.25,TRUE,10
TKT003318,CUST000813,Roaming Charges,2024-06-29,6.25,TRUE,45
TKT003319,CUST000052,Overage Surprise,2023-02-03,2.25,TRUE,35
TKT003320,CUST002674,Network Issue,2024-08-15,2.5,FALSE,0
TKT003321,CUST004197,Overage Surprise,2025-08-12,2.25,TRUE,35
TKT003322,CUST003202,Feature Confusion,2023-04-17,6.25,FALSE,0
TKT003323,CUST004195,Payment Failure,2023-08-27,0.25,TRUE,10
TKT003324,CUST000115,Overage Surprise,2023-10-24,7.25,TRUE,35
TKT003325,CUST002991,Billing Error,2024-11-25,20,TRUE,25
TKT003326,CUST000546,Account Security,2025-07-23,5.25,FALSE,0
TKT003327,CUST002814,Service Outage,2024-07-20,0.5,FALSE,0
TKT003328,CUST003037,Roaming Charges,2024-09-30,7.25,TRUE,45
TKT003329,CUST002551,Billing Error,2024-08-21,24,TRUE,25
TKT003330,CUST003017,Network Issue,2024-09-27,1.5,FALSE,0
TKT003331,CUST001777,Service Outage,2025-08-30,1.5,FALSE,0
TKT003332,CUST000217,Roaming Charges,2024-03-25,0.25,TRUE,45
TKT003333,CUST000074,Payment Failure,2025-08-28,2.25,TRUE,10
TKT003334,CUST004088,Overage Surprise,2023-03-02,7.25,TRUE,35
TKT003335,CUST004572,Network Issue,2025-01-16,3.5,FALSE,0
TKT003336,CUST004869,Plan Optimization,2024-01-05,21,TRUE,15
TKT003337,CUST002244,Billing Error,2024-04-08,17,TRUE,25
TKT003338,CUST001898,Payment Failure,2024-12-04,3.25,TRUE,10
TKT003339,CUST000308,Payment Failure,2025-06-17,2.25,TRUE,10
TKT003340,CUST003180,Payment Failure,2025-06-29,5.25,TRUE,10
TKT003341,CUST001982,Service Outage,2023-05-22,0.5,FALSE,0
TKT003342,CUST002515,Feature Confusion,2025-01-06,4.25,FALSE,0
TKT003343,CUST004564,Account Security,2024-11-07,3.25,FALSE,0
TKT003344,CUST002142,Overage Surprise,2023-08-04,5.25,TRUE,35
TKT003345,CUST004458,Overage Surprise,2024-12-19,3.25,TRUE,35
TKT003346,CUST004967,Overage Surprise,2023-11-25,0.25,TRUE,35
TKT003347,CUST002783,Payment Failure,2024-10-02,6.25,TRUE,10
TKT003348,CUST001640,Service Outage,2024-09-22,1.5,FALSE,0
TKT003349,CUST003120,Billing Error,2025-05-01,19,TRUE,25
TKT003350,CUST003069,Account Security,2023-09-06,5.25,FALSE,0
TKT003351,CUST004376,Network Issue,2025-06-28,0.5,FALSE,0
TKT003352,CUST004650,Roaming Charges,2023-01-29,1.25,TRUE,45
TKT003353,CUST001621,Account Security,2025-03-12,4.25,FALSE,0
TKT003354,CUST001019,Overage Surprise,2023-06-15,7.25,TRUE,35
TKT003355,CUST002836,Billing Error,2024-07-11,22,TRUE,25
TKT003356,CUST004519,Overage Surprise,2023-04-04,2.25,TRUE,35
TKT003357,CUST001460,Roaming Charges,2024-12-18,0.25,TRUE,45
TKT003358,CUST004006,Network Issue,2023-03-26,2.5,FALSE,0
TKT003359,CUST001586,Roaming Charges,2023-03-25,2.25,TRUE,45
TKT003360,CUST003044,Feature Confusion,2023-09-13,7.25,FALSE,0
TKT003361,CUST000507,Network Issue,2023-06-26,3.5,FALSE,0
TKT003362,CUST004543,Plan Optimization,2024-10-09,21,TRUE,15
TKT003363,CUST000711,Billing Error,2023-08-24,22,TRUE,25
TKT003364,CUST003172,Billing Error,2025-09-08,3,TRUE,25
TKT003365,CUST000067,Billing Error,2025-07-16,4,TRUE,25
TKT003366,CUST004627,Plan Optimization,2023-08-30,23,TRUE,15
TKT003367,CUST000626,Feature Confusion,2023-07-09,5.25,FALSE,0
TKT003368,CUST003662,Payment Failure,2024-03-15,4.25,TRUE,10
TKT003369,CUST002294,Roaming Charges,2023-05-19,0.25,TRUE,45
TKT003370,CUST001434,Feature Confusion,2024-01-21,1.25,FALSE,0
TKT003371,CUST003822,Overage Surprise,2023-12-20,0.25,TRUE,35
TKT003372,CUST002909,Network Issue,2024-01-16,2.5,FALSE,0
TKT003373,CUST000763,Roaming Charges,2025-09-14,4.25,TRUE,45
TKT003374,CUST000946,Billing Error,2023-10-01,2,TRUE,25
TKT003375,CUST003781,Billing Error,2025-01-16,13,TRUE,25
TKT003376,CUST002006,Payment Failure,2025-09-01,2.25,TRUE,10
TKT003377,CUST001055,Service Outage,2024-08-15,2.5,FALSE,0
TKT003378,CUST001903,Payment Failure,2025-05-20,1.25,TRUE,10
TKT003379,CUST004574,Service Outage,2024-07-15,0.5,FALSE,0
TKT003380,CUST001020,Network Issue,2024-06-29,1.5,FALSE,0
TKT003381,CUST003170,Payment Failure,2023-05-09,4.25,TRUE,10
TKT003382,CUST001115,Billing Error,2024-12-18,11,TRUE,25
TKT003383,CUST004481,Account Security,2024-10-04,4.25,FALSE,0
TKT003384,CUST000683,Network Issue,2023-06-22,2.5,FALSE,0
TKT003385,CUST004228,Feature Confusion,2025-07-29,7.25,FALSE,0
TKT003386,CUST004998,Service Outage,2023-07-01,3.5,FALSE,0
TKT003387,CUST001149,Payment Failure,2025-05-26,3.25,TRUE,10
TKT003388,CUST003779,Payment Failure,2023-08-20,7.25,TRUE,10
TKT003389,CUST003690,Payment Failure,2025-08-26,1.25,TRUE,10
TKT003390,CUST001226,Overage Surprise,2023-05-11,3.25,TRUE,35
TKT003391,CUST004213,Roaming Charges,2023-10-16,4.25,TRUE,45
TKT003392,CUST003416,Payment Failure,2025-07-09,7.25,TRUE,10
TKT003393,CUST002621,Roaming Charges,2025-02-23,4.25,TRUE,45
TKT003394,CUST003042,Account Security,2023-01-07,2.25,FALSE,0
TKT003395,CUST003914,Feature Confusion,2023-06-22,6.25,FALSE,0
TKT003396,CUST000015,Feature Confusion,2023-01-29,4.25,FALSE,0
TKT003397,CUST002941,Plan Optimization,2024-06-11,2,TRUE,15
TKT003398,CUST000213,Overage Surprise,2024-06-13,5.25,TRUE,35
TKT003399,CUST002070,Overage Surprise,2023-04-24,5.25,TRUE,35
TKT003400,CUST000313,Overage Surprise,2023-03-18,7.25,TRUE,35
TKT003401,CUST001463,Payment Failure,2024-05-09,2.25,TRUE,10
TKT003402,CUST002543,Plan Optimization,2023-03-21,6,TRUE,15
TKT003403,CUST000030,Overage Surprise,2024-01-12,5.25,TRUE,35
TKT003404,CUST004804,Overage Surprise,2025-04-21,2.25,TRUE,35
TKT003405,CUST002665,Overage Surprise,2023-04-15,1.25,TRUE,35
TKT003406,CUST000356,Overage Surprise,2023-11-27,0.25,TRUE,35
TKT003407,CUST003686,Account Security,2023-10-08,0.25,FALSE,0
TKT003408,CUST003836,Service Outage,2024-01-04,0.5,FALSE,0
TKT003409,CUST003382,Overage Surprise,2024-05-13,5.25,TRUE,35
TKT003410,CUST002290,Billing Error,2023-01-16,8,TRUE,25
TKT003411,CUST001789,Account Security,2024-12-19,2.25,FALSE,0
TKT003412,CUST000779,Plan Optimization,2024-06-09,10,TRUE,15
TKT003413,CUST003976,Service Outage,2025-02-27,2.5,FALSE,0
TKT003414,CUST000971,Billing Error,2024-10-09,13,TRUE,25
TKT003415,CUST004372,Roaming Charges,2024-09-15,6.25,TRUE,45
TKT003416,CUST003467,Account Security,2023-02-10,6.25,FALSE,0
TKT003417,CUST000066,Feature Confusion,2024-10-24,7.25,FALSE,0
TKT003418,CUST001076,Network Issue,2024-11-06,0.5,FALSE,0
TKT003419,CUST003968,Account Security,2023-10-13,3.25,FALSE,0
TKT003420,CUST001756,Feature Confusion,2023-06-19,6.25,FALSE,0
TKT003421,CUST000664,Roaming Charges,2025-01-31,6.25,TRUE,45
TKT003422,CUST001145,Account Security,2023-09-26,3.25,FALSE,0
TKT003423,CUST004888,Plan Optimization,2025-04-16,14,TRUE,15
TKT003424,CUST002024,Feature Confusion,2023-10-10,1.25,FALSE,0
TKT003425,CUST001941,Network Issue,2025-05-21,3.5,FALSE,0
TKT003426,CUST002588,Roaming Charges,2024-08-30,6.25,TRUE,45
TKT003427,CUST003164,Account Security,2023-11-27,6.25,FALSE,0
TKT003428,CUST001999,Roaming Charges,2025-07-31,2.25,TRUE,45
TKT003429,CUST002565,Service Outage,2025-09-05,2.5,FALSE,0
TKT003430,CUST000945,Feature Confusion,2024-07-20,4.25,FALSE,0
TKT003431,CUST002967,Feature Confusion,2024-01-22,1.25,FALSE,0
TKT003432,CUST004219,Plan Optimization,2023-12-26,21,TRUE,15
TKT003433,CUST004233,Plan Optimization,2024-12-27,23,TRUE,15
TKT003434,CUST002051,Billing Error,2025-04-20,22,TRUE,25
TKT003435,CUST000624,Roaming Charges,2023-01-26,0.25,TRUE,45
TKT003436,CUST004072,Network Issue,2024-01-27,1.5,FALSE,0
TKT003437,CUST002434,Billing Error,2024-11-22,24,TRUE,25
TKT003438,CUST004507,Roaming Charges,2024-11-24,7.25,TRUE,45
TKT003439,CUST000641,Billing Error,2024-03-11,14,TRUE,25
TKT003440,CUST001025,Payment Failure,2025-03-08,3.25,TRUE,10
TKT003441,CUST000969,Plan Optimization,2024-02-05,17,TRUE,15
TKT003442,CUST001204,Feature Confusion,2023-03-01,6.25,FALSE,0
TKT003443,CUST003123,Payment Failure,2025-05-11,1.25,TRUE,10
TKT003444,CUST004717,Payment Failure,2024-12-02,4.25,TRUE,10
TKT003445,CUST001162,Billing Error,2025-01-03,13,TRUE,25
TKT003446,CUST002835,Billing Error,2024-06-03,1,TRUE,25
TKT003447,CUST000756,Billing Error,2023-11-12,6,TRUE,25
TKT003448,CUST004985,Roaming Charges,2023-01-29,5.25,TRUE,45
TKT003449,CUST003706,Feature Confusion,2023-07-23,5.25,FALSE,0
TKT003450,CUST004429,Billing Error,2024-08-19,24,TRUE,25
TKT003451,CUST001016,Account Security,2024-07-28,3.25,FALSE,0
TKT003452,CUST000300,Plan Optimization,2025-02-01,10,TRUE,15
TKT003453,CUST004103,Payment Failure,2024-10-16,2.25,TRUE,10
TKT003454,CUST001014,Roaming Charges,2025-01-06,3.25,TRUE,45
TKT003455,CUST002990,Overage Surprise,2023-07-26,2.25,TRUE,35
TKT003456,CUST001800,Service Outage,2023-08-02,1.5,FALSE,0
TKT003457,CUST000218,Service Outage,2023-02-04,3.5,FALSE,0
TKT003458,CUST001303,Billing Error,2023-09-27,23,TRUE,25
TKT003459,CUST000863,Plan Optimization,2024-05-08,16,TRUE,15
TKT003460,CUST002671,Plan Optimization,2025-07-11,9,TRUE,15
TKT003461,CUST003411,Overage Surprise,2024-01-04,7.25,TRUE,35
TKT003462,CUST004215,Feature Confusion,2024-09-21,1.25,FALSE,0
TKT003463,CUST000077,Overage Surprise,2024-06-25,2.25,TRUE,35
TKT003464,CUST004520,Overage Surprise,2025-05-10,3.25,TRUE,35
TKT003465,CUST004467,Overage Surprise,2025-02-13,3.25,TRUE,35
TKT003466,CUST002889,Overage Surprise,2023-10-31,3.25,TRUE,35
TKT003467,CUST004183,Payment Failure,2024-12-04,5.25,TRUE,10
TKT003468,CUST000893,Roaming Charges,2025-07-14,0.25,TRUE,45
TKT003469,CUST002606,Overage Surprise,2023-05-24,0.25,TRUE,35
TKT003470,CUST000105,Network Issue,2024-04-04,3.5,FALSE,0
TKT003471,CUST002001,Network Issue,2024-02-12,1.5,FALSE,0
TKT003472,CUST004307,Overage Surprise,2023-02-22,6.25,TRUE,35
TKT003473,CUST001796,Roaming Charges,2024-05-02,5.25,TRUE,45
TKT003474,CUST004377,Billing Error,2023-02-07,16,TRUE,25
TKT003475,CUST000052,Feature Confusion,2024-12-19,1.25,FALSE,0
TKT003476,CUST001362,Feature Confusion,2023-04-06,5.25,FALSE,0
TKT003477,CUST002801,Network Issue,2025-02-18,3.5,FALSE,0
TKT003478,CUST000063,Service Outage,2023-01-07,3.5,FALSE,0
TKT003479,CUST002559,Account Security,2023-06-15,0.25,FALSE,0
TKT003480,CUST000965,Network Issue,2024-11-08,2.5,FALSE,0
TKT003481,CUST001066,Service Outage,2023-07-25,1.5,FALSE,0
TKT003482,CUST002034,Service Outage,2024-12-25,3.5,FALSE,0
TKT003483,CUST000894,Plan Optimization,2025-06-23,8,TRUE,15
TKT003484,CUST004140,Overage Surprise,2025-08-30,6.25,TRUE,35
TKT003485,CUST002496,Feature Confusion,2025-04-11,3.25,FALSE,0
TKT003486,CUST000397,Billing Error,2024-04-22,24,TRUE,25
TKT003487,CUST003755,Network Issue,2025-01-12,0.5,FALSE,0
TKT003488,CUST003400,Plan Optimization,2025-09-08,13,TRUE,15
TKT003489,CUST004625,Service Outage,2025-06-20,1.5,FALSE,0
TKT003490,CUST001269,Plan Optimization,2023-05-08,9,TRUE,15
TKT003491,CUST003379,Network Issue,2024-11-23,2.5,FALSE,0
TKT003492,CUST000588,Overage Surprise,2024-06-05,6.25,TRUE,35
TKT003493,CUST002756,Network Issue,2024-11-29,1.5,FALSE,0
TKT003494,CUST001622,Service Outage,2025-01-06,1.5,FALSE,0
TKT003495,CUST002698,Network Issue,2023-02-06,1.5,FALSE,0
TKT003496,CUST004292,Feature Confusion,2024-07-27,2.25,FALSE,0
TKT003497,CUST004107,Plan Optimization,2023-12-22,5,TRUE,15
TKT003498,CUST000460,Payment Failure,2025-03-26,2.25,TRUE,10
TKT003499,CUST000280,Overage Surprise,2023-05-29,4.25,TRUE,35
TKT003500,CUST003605,Network Issue,2025-06-01,0.5,FALSE,0
TKT003501,CUST002884,Overage Surprise,2023-10-01,0.25,TRUE,35
TKT003502,CUST001003,Billing Error,2025-01-13,5,TRUE,25
TKT003503,CUST004609,Plan Optimization,2025-03-20,9,TRUE,15
TKT003504,CUST003775,Payment Failure,2023-04-04,2.25,TRUE,10
TKT003505,CUST003849,Feature Confusion,2023-07-25,2.25,FALSE,0
TKT003506,CUST000376,Feature Confusion,2024-10-20,3.25,FALSE,0
TKT003507,CUST000828,Roaming Charges,2024-11-28,3.25,TRUE,45
TKT003508,CUST004350,Payment Failure,2023-07-25,5.25,TRUE,10
TKT003509,CUST002853,Network Issue,2024-06-08,0.5,FALSE,0
TKT003510,CUST001301,Account Security,2023-11-27,0.25,FALSE,0
TKT003511,CUST001114,Plan Optimization,2023-05-26,12,TRUE,15
TKT003512,CUST001431,Roaming Charges,2024-04-26,3.25,TRUE,45
TKT003513,CUST001551,Plan Optimization,2024-03-08,21,TRUE,15
TKT003514,CUST004654,Payment Failure,2023-06-09,5.25,TRUE,10
TKT003515,CUST001748,Account Security,2023-01-28,4.25,FALSE,0
TKT003516,CUST003755,Roaming Charges,2023-11-28,7.25,TRUE,45
TKT003517,CUST002488,Billing Error,2023-03-03,24,TRUE,25
TKT003518,CUST002541,Account Security,2024-08-27,7.25,FALSE,0
TKT003519,CUST000217,Billing Error,2024-01-17,6,TRUE,25
TKT003520,CUST003274,Plan Optimization,2024-10-27,20,TRUE,15
TKT003521,CUST000602,Account Security,2024-07-11,0.25,FALSE,0
TKT003522,CUST003970,Feature Confusion,2024-12-16,4.25,FALSE,0
TKT003523,CUST003224,Network Issue,2024-11-07,1.5,FALSE,0
TKT003524,CUST000917,Network Issue,2024-10-13,0.5,FALSE,0
TKT003525,CUST003651,Network Issue,2023-07-27,3.5,FALSE,0
TKT003526,CUST001435,Feature Confusion,2023-09-03,1.25,FALSE,0
TKT003527,CUST001888,Overage Surprise,2024-08-31,1.25,TRUE,35
TKT003528,CUST001176,Overage Surprise,2023-03-13,1.25,TRUE,35
TKT003529,CUST002103,Service Outage,2023-01-21,2.5,FALSE,0
TKT003530,CUST003333,Payment Failure,2023-06-18,3.25,TRUE,10
TKT003531,CUST000535,Account Security,2023-10-05,5.25,FALSE,0
TKT003532,CUST002269,Plan Optimization,2023-03-23,20,TRUE,15
TKT003533,CUST000840,Feature Confusion,2024-08-17,7.25,FALSE,0
TKT003534,CUST001311,Billing Error,2025-05-04,22,TRUE,25
TKT003535,CUST002706,Network Issue,2024-01-02,1.5,FALSE,0
TKT003536,CUST004066,Payment Failure,2025-06-10,1.25,TRUE,10
TKT003537,CUST004266,Network Issue,2024-11-30,1.5,FALSE,0
TKT003538,CUST002643,Network Issue,2024-04-28,2.5,FALSE,0
TKT003539,CUST003664,Network Issue,2025-06-22,3.5,FALSE,0
TKT003540,CUST001016,Overage Surprise,2025-05-30,3.25,TRUE,35
TKT003541,CUST002853,Roaming Charges,2025-04-16,2.25,TRUE,45
TKT003542,CUST002164,Payment Failure,2025-05-26,7.25,TRUE,10
TKT003543,CUST001791,Network Issue,2024-06-02,2.5,FALSE,0
TKT003544,CUST001725,Roaming Charges,2024-08-13,1.25,TRUE,45
TKT003545,CUST004787,Account Security,2024-05-11,2.25,FALSE,0
TKT003546,CUST002025,Feature Confusion,2023-06-19,1.25,FALSE,0
TKT003547,CUST002029,Billing Error,2024-04-26,10,TRUE,25
TKT003548,CUST001086,Overage Surprise,2025-06-07,4.25,TRUE,35
TKT003549,CUST000860,Account Security,2025-01-24,6.25,FALSE,0
TKT003550,CUST003520,Billing Error,2023-01-20,21,TRUE,25
TKT003551,CUST004609,Account Security,2023-03-19,4.25,FALSE,0
TKT003552,CUST002593,Service Outage,2023-10-26,3.5,FALSE,0
TKT003553,CUST000914,Roaming Charges,2025-08-13,6.25,TRUE,45
TKT003554,CUST003976,Service Outage,2024-10-15,2.5,FALSE,0
TKT003555,CUST000533,Account Security,2025-06-02,7.25,FALSE,0
TKT003556,CUST003703,Plan Optimization,2023-09-12,17,TRUE,15
TKT003557,CUST000523,Feature Confusion,2025-02-07,5.25,FALSE,0
TKT003558,CUST001560,Payment Failure,2025-02-20,6.25,TRUE,10
TKT003559,CUST004054,Account Security,2024-03-10,3.25,FALSE,0
TKT003560,CUST002114,Roaming Charges,2023-10-18,3.25,TRUE,45
TKT003561,CUST001899,Network Issue,2024-09-25,3.5,FALSE,0
TKT003562,CUST002587,Billing Error,2024-07-13,9,TRUE,25
TKT003563,CUST000886,Plan Optimization,2024-07-12,7,TRUE,15
TKT003564,CUST003341,Feature Confusion,2023-07-26,5.25,FALSE,0
TKT003565,CUST004306,Service Outage,2023-04-28,3.5,FALSE,0
TKT003566,CUST004917,Billing Error,2025-02-21,15,TRUE,25
TKT003567,CUST001586,Account Security,2025-04-03,6.25,FALSE,0
TKT003568,CUST003757,Billing Error,2025-04-28,9,TRUE,25
TKT003569,CUST004593,Feature Confusion,2023-01-22,4.25,FALSE,0
TKT003570,CUST000850,Billing Error,2025-03-09,16,TRUE,25
TKT003571,CUST001870,Feature Confusion,2025-07-15,5.25,FALSE,0
TKT003572,CUST000277,Service Outage,2023-10-08,3.5,FALSE,0
TKT003573,CUST003049,Overage Surprise,2023-02-23,1.25,TRUE,35
TKT003574,CUST000858,Plan Optimization,2024-09-28,10,TRUE,15
TKT003575,CUST002757,Roaming Charges,2024-05-17,5.25,TRUE,45
TKT003576,CUST004106,Network Issue,2023-04-16,1.5,FALSE,0
TKT003577,CUST001071,Account Security,2023-04-02,3.25,FALSE,0
TKT003578,CUST003129,Roaming Charges,2024-08-10,7.25,TRUE,45
TKT003579,CUST000705,Plan Optimization,2024-03-05,8,TRUE,15
TKT003580,CUST004317,Overage Surprise,2025-08-08,6.25,TRUE,35
TKT003581,CUST002887,Network Issue,2024-11-08,2.5,FALSE,0
TKT003582,CUST000902,Roaming Charges,2024-05-14,7.25,TRUE,45
TKT003583,CUST004649,Service Outage,2025-05-18,2.5,FALSE,0
TKT003584,CUST004370,Plan Optimization,2023-05-18,13,TRUE,15
TKT003585,CUST004860,Service Outage,2024-12-14,0.5,FALSE,0
TKT003586,CUST001102,Billing Error,2025-07-01,18,TRUE,25
TKT003587,CUST000508,Payment Failure,2025-06-04,0.25,TRUE,10
TKT003588,CUST002767,Service Outage,2025-07-10,2.5,FALSE,0
TKT003589,CUST001193,Payment Failure,2025-06-09,5.25,TRUE,10
TKT003590,CUST003925,Service Outage,2023-01-17,3.5,FALSE,0
TKT003591,CUST004399,Plan Optimization,2025-08-12,8,TRUE,15
TKT003592,CUST002023,Overage Surprise,2024-02-16,4.25,TRUE,35
TKT003593,CUST004247,Feature Confusion,2025-07-09,0.25,FALSE,0
TKT003594,CUST000523,Plan Optimization,2024-07-28,5,TRUE,15
TKT003595,CUST004667,Feature Confusion,2023-09-05,2.25,FALSE,0
TKT003596,CUST002695,Feature Confusion,2024-04-30,4.25,FALSE,0
TKT003597,CUST004350,Plan Optimization,2024-10-16,21,TRUE,15
TKT003598,CUST000191,Overage Surprise,2023-08-02,1.25,TRUE,35
TKT003599,CUST000087,Service Outage,2023-03-19,3.5,FALSE,0
TKT003600,CUST004871,Account Security,2025-03-25,3.25,FALSE,0
TKT003601,CUST004586,Plan Optimization,2024-11-15,7,TRUE,15
TKT003602,CUST001121,Feature Confusion,2024-09-20,2.25,FALSE,0
TKT003603,CUST002587,Network Issue,2025-06-04,0.5,FALSE,0
TKT003604,CUST003994,Account Security,2025-06-12,2.25,FALSE,0
TKT003605,CUST001182,Payment Failure,2025-03-09,2.25,TRUE,10
TKT003606,CUST002128,Network Issue,2023-11-04,1.5,FALSE,0
TKT003607,CUST002122,Network Issue,2025-09-12,0.5,FALSE,0
TKT003608,CUST004208,Feature Confusion,2023-10-11,1.25,FALSE,0
TKT003609,CUST004430,Account Security,2023-05-27,4.25,FALSE,0
TKT003610,CUST003644,Service Outage,2025-05-30,3.5,FALSE,0
TKT003611,CUST001019,Plan Optimization,2023-12-08,3,TRUE,15
TKT003612,CUST001411,Payment Failure,2024-07-25,1.25,TRUE,10
TKT003613,CUST001057,Payment Failure,2023-07-13,6.25,TRUE,10
TKT003614,CUST002928,Feature Confusion,2023-04-02,2.25,FALSE,0
TKT003615,CUST004613,Feature Confusion,2025-01-14,3.25,FALSE,0
TKT003616,CUST004480,Account Security,2024-11-24,1.25,FALSE,0
TKT003617,CUST001424,Roaming Charges,2024-08-15,7.25,TRUE,45
TKT003618,CUST003548,Roaming Charges,2024-03-17,1.25,TRUE,45
TKT003619,CUST004165,Plan Optimization,2023-10-25,20,TRUE,15
TKT003620,CUST002479,Network Issue,2023-03-15,1.5,FALSE,0
TKT003621,CUST002920,Account Security,2025-03-19,0.25,FALSE,0
TKT003622,CUST004879,Payment Failure,2024-09-19,2.25,TRUE,10
